"Search Parameters"	"Year"	"Mo"	"Dy"	"Hr"	"Mn"	"Sec"	"Tsunami Event Validity"	"Tsunami Cause Code"	"Tsu Src"	"Earthquake Magnitude"	"Vol"	"More Info"	"Doubtful Runup"	"Country"	"Area"	"Location Name"	"Latitude"	"Longitude"	"Distance From Source (km)"	"Initial Wave Arrival Dy"	"Initial Wave Arrival Hr"	"Initial Wave Arrival Min"	"Travel Hours"	"Travel Minutes"	"Max Wave Arrival Day"	"Max Wave Arrival Hr"	"Max Wave Arrival Min"	"Max Water Height (m)"	"Max Inundation Distance (m)"	"Measurement Type"	"Period"	"First Motion"	"Deaths"	"Death Description"	"Missing"	"Missing Description"	"Injuries"	"Injuries Description"	"Damage $Mil"	"Damage Description"	"Houses Destroyed"	"Houses Destroyed Description"	"Houses Damaged"	"Houses Damaged Description"
	1986	5	7	22	47	10.8	4	1	2164	8			"n"	"JAPAN"	"TOKYO"	"YAENE, HACHIJO ISLAND"	33.1	139.767	4179.296489209959									0.1		2														
	1986	5	7	22	47	10.8	4	1	2164	8			"n"	"JAPAN"	"WAKAYAMA"	"KUSHIMOTO"	33.467	135.783	4424.589363892765									0.14		2														
	1986	5	7	22	47	10.8	4	1	2164	8			"n"	"JAPAN"	"WAKAYAMA"	"URAGAMI"	33.55	135.9	4410.35223977908									0.09		2														
	1986	5	7	22	47	10.8	4	1	2164	8			"n"	"JAPAN"	"YAMAGUCHI"	"SHIMONOSEKI"	33.95	130.95	4723.0437577385									0.04		2														
	1986	8	21				4	6	5808		1719		"n"	"CAMEROON"		"LAKE NYOS"	6.432	10.298	30.076772005824058									75		5														
	1986	10	20	6	46	9.9	4	1	2166	7.8			"n"	"USA TERRITORY"	"AS"	"PAGO PAGO, AMERICAN SAMOA"	-14.2766	-170.689	1641.1973041655472	20	9	0	2	14				0.05		2														
	1986	10	20	6	46	9.9	4	1	2166	7.8			"n"	"USA"	"HI"	"HILO, HAWAII, HI"	19.7303	-155.0553	5769.747550995978	20	15	32	8	46				0.11		2														
	1986	10	20	6	46	9.9	4	1	2166	7.8			"n"	"USA"	"HI"	"HONOLULU, OAHU, HI"	21.3067	-157.867	5819.171936542593	20	15	18	8	32				0.07		2														
	1986	10	20	6	46	9.9	4	1	2166	7.8			"n"	"USA"	"HI"	"HONUAPO, HAWAII, HI"	19.0845	-155.5509	5683.283183054816	20	15	35	8	49				0.07		2														
	1986	10	20	6	46	9.9	4	1	2166	7.8			"n"	"USA"	"HI"	"KAHULUI, MAUI, HI"	20.895	-156.477	5829.768425713834	20	15	20	8	34				0.08		2														
	1986	10	20	6	46	9.9	4	1	2166	7.8			"n"	"USA"	"HI"	"KAILUA-KONA, HAWAII, HI"	19.63	-155.99	5720.273683091413	20	15	32	8	46				0.04		2														
	1986	10	20	6	46	9.9	4	1	2166	7.8			"n"	"FRENCH POLYNESIA"	"SOCIETY ISLANDS"	"PAPEETE, TAHITI"	-17.5331	-149.5726	2980.8017981581324	20	11	15	4	29				0.07		2														
	1986	10	20	6	46	9.9	4	1	2166	7.8			"n"	"FRENCH POLYNESIA"		"RAPA"	-27.58	-144.33	3146.968869277821									0.1																
	1986	11	14	21	20	10.5	4	1	3507	7.8			"n"	"JAPAN"	"OKINAWA"	"HIRARA"	24.8	125.283	389.30105593275704									0.3		2														
	1986	11	14	21	20	10.5	4	1	3507	7.8			"n"	"JAPAN"	"OKINAWA"	"ISHIGAKIKO"	24.333	124.167	267.9060169210713									0.14		2														
	1986	11	14	21	20	10.5	4	1	3507	7.8			"n"	"JAPAN"	"OKINAWA"	"NAHA"	26.217	127.667	666.06506539924									0.14		2														
	1986	11	14	21	20	10.5	4	1	3507	7.8			"n"	"TAIWAN"		"HUALIEN PORT"	23.987	121.63	11.100659589826536											1								1		1				
	1986	11	14	21	20	10.5	4	1	3507	7.8			"n"	"TAIWAN"		"YILAN PORT"	24.58	121.87	80.99288475190521											1								1		1				
	1987	2	6	13	16	17.8	4	1	2167	6.7			"n"	"JAPAN"	"MIYAGI"	"ISHINOMAKI"	38.417	141.267	162.91275784155468									0.04		2														
	1987	2	6	13	16	17.8	4	1	2167	6.7			"n"	"JAPAN"	"IWATE"	"OFUNATO"	39.017	141.75	225.27570466864006									0.04		2														
	1987	2	6	13	16	17.8	4	1	2167	6.7			"n"	"JAPAN"	"FUKUSHIMA"	"ONAHAMA"	36.933	140.9	70.53091699299367									0.06		2														
	1987	2	8	18	33	58.3	4	1	2168	7.4			"n"	"PAPUA NEW GUINEA"	"MOROBE"	"UMBOI ISLAND (RUK, ROOKE, SIASSI)"	-5.6	148	64.01978806048643									1.5		1														
	1987	2	21	7	40		4	8	4237				"n"	"NORWAY"		"NORANGSFJORDEN"	62.217	6.583	3.9681834120619004									3		1														
	1987	3	5	9	17	5.2	4	1	2169	7.6			"n"	"CHILE"	"ARICA Y PARINACOTA"	"ARICA"	-18.467	-70.333	655.8351445834484									0.09		2														
	1987	3	5	9	17	5.2	4	1	2169	7.6			"n"	"CHILE"	"ATACAMA"	"CALDERA"	-27.067	-70.833	304.352284321468	5	9	42	0	25				0.11		2														
	1987	3	5	9	17	5.2	4	1	2169	7.6			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO"	-29.95	-71.3353	627.1836889911751									0.1		2														
	1987	3	5	9	17	5.2	4	1	2169	7.6			"n"	"CHILE"	"VALPARAISO"	"VALPARAISO"	-33.033	-71.633	968.8402510440421									0.07		2														
	1987	3	5	9	17	5.2	4	1	2169	7.6			"n"	"USA"	"HI"	"HILO, HAWAII, HI"	19.7303	-155.0553	10408.486970069223									0.1		2														
	1987	3	5	9	17	5.2	4	1	2169	7.6			"n"	"MEXICO"		"SOCORRO ISLAND"	18.73	-111.02	6511.200737163299									0.03		2														
	1987	3	18	3	36	30.3	4	1	2170	6.7			"n"	"JAPAN"	"KUMAMOTO"	"KYUSHU COAST"	33	131	132.89222486415602									0.04																
	1987	3	24	12	49	47	4	1	2171	5.1			"n"	"JAPAN"	"HOKKAIDO"	"KUSHIRO"	42.9756	144.3714	826.2972498119527									0.11		2														
	1987	3	24	12	49	47	4	1	2171	5.1			"n"	"JAPAN"	"IWATE"	"MIYAKO"	39.65	141.983	434.2870892633005									0.1		2														
	1987	3	24	12	49	47	4	1	2171	5.1			"n"	"JAPAN"	"CHIBA"	"TATEYAMA"	34.983	139.85	326.4944360832667									0.16		2														
	1987	5	20				4	8	5514				"n"	"NEW ZEALAND"		"DEEP COVE: WANGANELLA COVE"	-45.46	167.15	0											1														
	1987	6	18	14	3	16.7	1	1	2172	6.3			"n"	"VANUATU"		"PORT VILA, EFATE ISLAND"	-17.7553	168.3077	1010.929267891253											1														
	1987	7	6	2	49	42.7	3	1	2173	6.7			"n"	"VANUATU"		"PORT VILA, EFATE ISLAND"	-17.7553	168.3077	410.59012885172									0.1		2														
	1987	10	6	4	19	6	4	1	2174	7.3			"n"	"USA TERRITORY"	"AS"	"PAGO PAGO, AMERICAN SAMOA"	-14.2766	-170.689	437.4140807612042	6	5	10	0	51				0.12		2														
	1987	10	6	4	19	6	4	1	2174	7.3			"n"	"SAMOA"		"APIA, UPOLU ISLAND"	-13.8268	-171.7613	457.85776129986175									0.02		2														
	1987	10	12	13	57	4.7	4	1	2175	7			"n"	"PAPUA NEW GUINEA"	"EAST NEW BRITAIN"	"RABAUL, NEW BRITAIN"	-4.22	152.18	417.11876353135676									0.04		2														
	1987	10	16	20	48	1.6	4	1	2176	7.4			"n"	"PAPUA NEW GUINEA"	"EAST NEW BRITAIN"	"RABAUL, NEW BRITAIN"	-4.22	152.18	413.2869713014									0.07		2														
	1987	10	16	20	48	1.6	4	1	2176	7.4			"n"	"PAPUA NEW GUINEA"		"KANDRIAN, NEW BRITAIN"	-6.22	149.55	54.463303501589984										30	1										1				
	1987	11	17	8	46	53.3	4	1	2177	7.2			"n"	"USA"	"AK"	"YAKUTAT, AK"	59.55	-139.733	229.51483257438153									0.06		2														
	1987	11	30	19	23	19.5	4	1	2179	7.9			"n"	"USA"	"AK"	"SEWARD, AK"	60.119	-149.427	409.72635351442614									0.1		2														
	1987	11	30	19	23	19.5	4	1	2179	7.9			"n"	"USA"	"AK"	"SITKA, AK"	57.052	-135.342	477.2251640434895	30	20	22	0	59				0.13		2														
	1987	11	30	19	23	19.5	4	1	2179	7.9			"n"	"USA"	"AK"	"YAKUTAT, AK"	59.55	-139.733	199.97392782052455	30	20	15	0	53				0.43		2										1				
	1987	11	30	19	23	19.5	4	1	2179	7.9			"n"	"USA"	"CA"	"SAN FRANCISCO, CA"	37.807	-122.465	2744.074648875137	1	0	13	4	50				0.05		2														
	1987	11	30	19	23	19.5	4	1	2179	7.9			"n"	"USA"	"HI"	"HILO, HAWAII, HI"	19.7303	-155.0553	4437.149511490863									0.07		2														
	1987	11	30	19	23	19.5	4	1	2179	7.9			"n"	"USA"	"HI"	"HONOLULU, OAHU, HI"	21.3067	-157.867	4322.977577749125									0.02		2														
	1987	11	30	19	23	19.5	4	1	2179	7.9			"n"	"USA"	"HI"	"NAWILIWILI, KAUAI, HI"	21.9544	-159.3561	4288.201967101543									0.06		2														
	1987	11	30	19	23	19.5	4	1	2179	7.9			"n"	"USA"	"OR"	"WC9 BPR, OFF OREGON COAST"	45.979	-129.99	1654.436055935642									0.02		3														
	1987	11	30	19	23	19.5	4	1	2179	7.9			"n"	"USA"	"AK"	"AK7 BPR, ALASKA ARRAY"	52.733	-155.003	1011.2592136067362									0.01		3														
	1987	11	30	19	23	19.5	4	1	2179	7.9			"n"	"USA"	"AK"	"AK8 BPR, ALASKA ARRAY"	52.733	-156.48	1082.589599985729									0.01		3														
	1988	2	5	14	1	2.7	4	1	2180	7.2			"n"	"CHILE"	"ATACAMA"	"CALDERA"	-27.0644	-70.8247	259.061712694688	5	15	0	0	59				0.06		2														
	1988	3	6	22	35	36.9	4	1	2181	7.8			"n"	"USA"	"AK"	"SITKA, AK"	57.052	-135.342	448.50910069153235	6	23	45	1	10				0.06		2														
	1988	3	6	22	35	36.9	4	1	2181	7.8			"n"	"USA"	"AK"	"YAKUTAT, AK"	59.55	-139.733	309.76379322139405	6	23	45	1	10				0.19		2														
	1988	3	6	22	35	36.9	4	1	2181	7.8			"y"	"USA"	"CA"	"SAN FRANCISCO, CA"	37.807	-122.465	2625.637431629195									0.01		2														
	1988	3	6	22	35	36.9	4	1	2181	7.8			"n"	"USA"	"AK"	"KODIAK, AK"	57.75	-152.483	585.6371089112679	7	1	25	1	50				0.04		1														
	1988	3	6	22	35	36.9	4	1	2181	7.8			"n"	"USA"	"AK"	"AK7 BPR, ALASKA ARRAY"	52.733	-155.003	930.3582071048213									0.02		3														
	1988	3	6	22	35	36.9	4	1	2181	7.8			"n"	"USA"	"AK"	"AK8 BPR, ALASKA ARRAY"	52.733	-156.48	1010.5915124143279									0.02		3														
	1988	3	6	22	35	36.9	4	1	2181	7.8			"n"	"USA"	"OR"	"WC9 BPR, OFF OREGON COAST"	45.979	-129.99	1529.6588056213086									0.03		3														
	1988	3	6	22	35	36.9	4	1	2181	7.8			"n"	"USA"	"AK"	"SEWARD, AK"	60.119	-149.427	500.9275760180192	7	0	7	1	32				0.06		2														
	1988	3	6	22	35	36.9	4	1	2181	7.8			"n"	"CANADA"	"BC"	"LANGARA ISLAND, BRITISH COLUMBIA"	54.25	-133.03333	695.0948557533097											2														
	1988	4	20	5	30		4	8	2591				"n"	"ITALY"		"PORTO DI LEVANTE, VULCANO IS."	38.415	14.96	1.7737689943821064									2		1														
	1988	4	30				-1	9	2688				"m"	"USA"	"CA"	"SAN DIEGO, CA"	32.715	-117.174												1														
	1988	6	24	2	6	26.3	4	1	2182	5.4			"n"	"CHINA"		"HONG KONG, QUARRY BAY STATION"	22.29	114.22	817.6044996369936									0.65																
	1988	6	24	2	6	26.3	4	1	2182	5.4			"n"	"CHINA"		"HONG KONG, TAI PO KAU"	22.4	114.18	827.1117392012362									1.03																
	1988	7	5	20	32	7.2	4	1	2183	6.8			"n"	"PAPUA NEW GUINEA"		"MAKLO VILLAGE"	-6.1605	148.96	29.48318104409039											1														
	1988	7	5	20	32	7.2	4	1	2183	6.8			"n"	"PAPUA NEW GUINEA"		"ARAWE ISLAND"	-6.166	149.02	34.71128965811129											1														
	1988	8	10	4	38	29.2	4	1	2184	7.6			"n"	"SOLOMON ISLANDS"		"HONIARA, GUADALCANAL"	-9.429	159.955	138.06407429144087									0.09		2														
	1988	8	10	4	38	29.2	4	1	2184	7.6			"n"	"SOLOMON ISLANDS"		"SAN CRISTOBAL ISLAND"	-10.63	161.62	89.31183594376884										100	1			1	1						1	100	2		
	1988	8	20	23	9	9.5	0	1	5735	6.6			"n"	"BANGLADESH"		"JAMUNA RIVER"														7			2	1		1								
	1989	5	23	10	54	46.3	4	1	2185	8.1			"n"	"AUSTRALIA"		"SYDNEY"	-33.85	151.233	2186.0191542766884									0.1		2														
	1989	5	23	10	54	46.3	4	1	2185	8.1			"n"	"AUSTRALIA"		"HOBART, TASMANIA"	-42.88	147.33	1443.7195771265187											2														
	1989	5	23	10	54	46.3	4	1	2185	8.1			"n"	"AUSTRALIA"		"EDEN (TWOFOLD BAY)"	-37.07366	149.90774	1890.602840909819											2														
	1989	5	23	10	54	46.3	4	1	2185	8.1			"n"	"AUSTRALIA"		"JERVIS BAY"	-35.117	150.733	2066.79349245277											2														
	1989	6	26	3	27	3.9	4	3	2186	6.5			"n"	"USA"	"HI"	"HILO, HAWAII, HI"	19.7303	-155.0553	40.87382524266824									0.07		2														
	1989	6	26	3	27	3.9	4	3	2186	6.5			"n"	"USA"	"HI"	"HONUAPO, HAWAII, HI"	19.0845	-155.5509	58.00190102503864									0.29		2														
	1989	6	26	3	27	3.9	4	3	2186	6.5			"n"	"USA"	"HI"	"KAPOHO, HAWAII, HI"	19.4992	-154.8197	31.54771997011978									0.1		2														
	1989	9	4	13	14	58.2	4	1	2187	7.1			"n"	"USA"	"AK"	"SAND POINT, AK"	55.337	-160.502	233.19424862746106									0.1		2														
	1989	9	4	13	14	58.2	4	1	2187	7.1			"n"	"USA"	"AK"	"UNALASKA, DUTCH HARBOR, AK"	53.883	-166.533	651.156810518885											1														
	1989	10	18	0	4	15.2	4	1	2188	6.9			"n"	"USA"	"CA"	"MONTEREY, CA"	36.605	-121.888	47.83199615386544	18	0	25	0	21				0.2		2	9	"F"												
	1989	10	18	0	4	15.2	4	1	2188	6.9			"n"	"USA"	"CA"	"MOSS LANDING, CA"	36.8	-121.78	27.75195613096572									1		1														
	1989	10	18	0	4	15.2	4	1	2188	6.9			"n"	"USA"	"CA"	"SANTA CRUZ, CA"	36.97	-122.02	14.22480939530007											1										1				
	1989	10	29	5	25	38.2	4	1	2189	6.5			"n"	"JAPAN"	"IWATE"	"OFUNATO"	39.017	141.75	149.768989094915									0.11		2														
	1989	10	29	5	25	38.2	4	1	2189	6.5			"n"	"JAPAN"	"MIYAGI"	"AYUKAWA"	38.3	141.5	212.51793297166958									0.1		2														
	1989	10	29	5	25	38.2	4	1	2189	6.5			"n"	"JAPAN"	"AOMORI"	"HACHINOHE"	40.533	141.533	187.07691728709665									0.02		2														
	1989	10	29	5	25	38.2	4	1	2189	6.5			"n"	"JAPAN"	"IWATE"	"MIYAKO"	39.65	141.983	116.26423945911773									0.07		2														
	1989	10	29	19	9	12.9	2	1	2919	5.9			"n"	"ALGERIA"		"TIPAZA (TIPASA) COASTAL REGION"	36.583	2.45	22.749912654798244											1														
	1989	11	1	10	25	52.2	3	1	2369	4.4			"n"	"USA TERRITORY"	"PR"	"CABO ROJO"	18.083	-67.15	203.87211107574106									0.1		1														
	1989	11	1	18	25	34.9	3	1	2190	7.4			"n"	"JAPAN"	"AOMORI"	"HACHINOHE"	40.533	141.533	129.966136939485									0.29		2														
	1989	11	1	18	25	34.9	3	1	2190	7.4			"n"	"JAPAN"	"FUKUSHIMA"	"ONAHAMA"	36.933	140.9	360.97826317035896									0.14		2														
	1989	11	1	18	25	34.9	3	1	2190	7.4			"n"	"JAPAN"	"HOKKAIDO"	"HAKODATE"	41.7187	140.7247	270.50932182853967									0.08		2														
	1989	11	1	18	25	34.9	3	1	2190	7.4			"n"	"JAPAN"	"HOKKAIDO"	"HANASAKI"	43.2781	145.5678	448.1852562463763									0.13		2														
	1989	11	1	18	25	34.9	3	1	2190	7.4			"n"	"JAPAN"	"HOKKAIDO"	"KUSHIRO"	42.9756	144.3714	373.69249339908873									0.15		2														
	1989	11	1	18	25	34.9	3	1	2190	7.4			"n"	"JAPAN"	"HOKKAIDO"	"TOKACHIKO"	42.3	143.333	277.7342715339435									0.11		2														
	1989	11	1	18	25	34.9	3	1	2190	7.4			"n"	"JAPAN"	"HOKKAIDO"	"TOMAKOMAINISHIKO"	42.633	141.617	324.9591901833161									0.09		2														
	1989	11	1	18	25	34.9	3	1	2190	7.4			"n"	"JAPAN"	"HOKKAIDO"	"URAKAWA"	42.167	142.767	258.75641822072316									0.26		2														
	1989	11	1	18	25	34.9	3	1	2190	7.4			"n"	"JAPAN"	"IBARAKI"	"HITACHIKO"	36.5	140.633	414.62377109213884									0.16		2														
	1989	11	1	18	25	34.9	3	1	2190	7.4			"n"	"JAPAN"	"IWATE"	"MIYAKO"	39.65	141.983	69.75973144605375									0.53		2														
	1989	11	1	18	25	34.9	3	1	2190	7.4			"n"	"JAPAN"	"IWATE"	"OFUNATO"	39.017	141.75	125.89876826894015									0.24		2														
	1989	11	1	18	25	34.9	3	1	2190	7.4			"n"	"JAPAN"	"MIYAGI"	"AYUKAWA"	38.3	141.5	202.49401937088604									0.3		2														
	1990	2	20	6	53	39.8	4	1	2191	6.4			"n"	"JAPAN"	"TOKYO"	"OKADA"	34.783	139.383	14.726374089640332									0.16		2														
	1990	3	25	13	22	57.2	4	1	2192	7.3			"n"	"COSTA RICA"		"QUEPOS"	9.4246	-84.1711	83.21878397281442	25	13	36			25	14	47	0.15		2														
	1990	3	25	13	22	57.2	4	1	2192	7.3			"n"	"COSTA RICA"		"PUNTARENAS"	9.967	-84.833	11.000224794190094									1		1														
	1990	3	25	13	22	57.2	4	1	2192	7.3			"n"	"COSTA RICA"		"POCHOTE"	9.748778	-84.992915	31.605267419350152											1														
	1990	3	25	13	22	57.2	4	1	2192	7.3			"n"	"COSTA RICA"		"MATA DE LIMON"	9.923319	-84.710733	4.974359264548515											1														
	1990	4	5	21	12	35.5	4	1	2194	7.5			"n"	"USA"	"HI"	"KAILUA-KONA, HAWAII, HI"	19.63	-155.99	5990.2040932134305	6	5	53	8	40				0.12		2	5													
	1990	4	5	21	12	35.5	4	1	2194	7.5			"n"	"USA TERRITORY"	"HI"	"MIDWAY ISLANDS"	28.215	-177.361	3887.5201141411544	6	2	15	5	2				0.03		2	14													
	1990	4	5	21	12	35.5	4	1	2194	7.5			"n"	"JAPAN"	"CHIBA"	"CHOSHI"	35.75	140.867	2381.35524727437									0.11		2														
	1990	4	5	21	12	35.5	4	1	2194	7.5			"n"	"JAPAN"	"MIYAZAKI"	"HYUGA-SHIRAHAMA"	32.433	131.667	2505.2733765713624									0.04		2														
	1990	4	5	21	12	35.5	4	1	2194	7.5			"n"	"JAPAN"	"CHIBA"	"MERA"	34.9189	139.825	2326.6123903830085									0.32		2														
	1990	4	5	21	12	35.5	4	1	2194	7.5			"n"	"JAPAN"	"MIE"	"OWASE"	34.083	136.2	2391.959794911959									0.11		2														
	1990	4	5	21	12	35.5	4	1	2194	7.5			"n"	"JAPAN"	"TOKYO"	"YAENE, HACHIJO ISLAND"	33.1	139.77	2142.1142307305936									0.19		2														
	1990	4	5	21	12	35.5	4	1	2194	7.5			"n"	"MICRONESIA, FED. STATES OF"		"TRUK ISLANDS, CAROLINE ISLANDS"	7.3666	151.8833	977.411771831737	5	22	35	1	23				0.1		2	12													
	1990	4	5	21	12	35.5	4	1	2194	7.5			"n"	"USA TERRITORY"	"UM"	"WAKE ISLAND"	19.29	166.6183	2073.843948714178	5	23	45	2	32				0.02		2	12													
	1990	4	5	21	12	35.5	4	1	2194	7.5			"n"	"USA TERRITORY"	"MP"	"TINIAN, NORTHERN MARIANA ISLANDS"	15	145.6	215.05274838049874											1														
	1990	4	5	21	12	35.5	4	1	2194	7.5			"n"	"USA TERRITORY"	"GU"	"TALOFOFO RIVER, GUAM"	13.33	144.77	363.9480114279597									1.8		1		"R"												
	1990	4	5	21	12	35.5	4	1	2194	7.5			"n"	"USA"	"AK"	"ADAK, SWEEPER COVE, AK"	51.863	-176.632	5161.988599606002	6	3	48	6	35				0.05		2														
	1990	4	5	21	12	35.5	4	1	2194	7.5			"n"	"JAPAN"	"BONIN IS, TOKYO"	"CHICHIJIMA ISLAND"	27.0939	142.1947	1438.5449552514306									0.22		2														
	1990	4	5	21	12	35.5	4	1	2194	7.5			"n"	"JAPAN"	"CHIBA"	"MERA"	34.9189	139.825	2326.6123903830085									0.15		2														
	1990	4	5	21	12	35.5	4	1	2194	7.5			"n"	"JAPAN"	"FUKUSHIMA"	"ONAHAMA"	36.933	140.9	2505.5996752308									0.05		2														
	1990	4	5	21	12	35.5	4	1	2194	7.5			"n"	"JAPAN"	"IZU-OSHIMA, TOKYO"	"KOZUSHIMA"	34.217	139.133	2279.309492787318									0.23		2														
	1990	4	5	21	12	35.5	4	1	2194	7.5			"n"	"JAPAN"	"TOKYO"	"OKADA"	34.783	139.383	2327.8538124463225									0.08		2														
	1990	4	5	21	12	35.5	4	1	2194	7.5			"n"	"JAPAN"	"KOCHI"	"KOCHI"	33.55	133.55	2483.382039378988									0.08		2														
	1990	4	5	21	12	35.5	4	1	2194	7.5			"n"	"JAPAN"	"KOCHI"	"MUROTOMISAKI"	33.267	134.167	2423.4646766200867									0.24		2														
	1990	4	5	21	12	35.5	4	1	2194	7.5			"n"	"JAPAN"	"KOCHI"	"TOSA-SHIMIZU"	32.7792	132.9589	2452.240428580749									0.22		2														
	1990	4	5	21	12	35.5	4	1	2194	7.5			"n"	"JAPAN"	"MIE"	"OWASE"	34.083	136.2	2391.959794911959									0.08		2														
	1990	4	5	21	12	35.5	4	1	2194	7.5			"n"	"JAPAN"	"MIE"	"TOBA"	34.483	136.817	2401.475973391771									0.05		2														
	1990	4	5	21	12	35.5	4	1	2194	7.5			"n"	"JAPAN"	"MIYAGI"	"AYUKAWA"	38.3	141.5	2636.9482707455036									0.21		2														
	1990	4	5	21	12	35.5	4	1	2194	7.5			"n"	"JAPAN"	"MIYAZAKI"	"ABURATSU"	31.583	131.417	2455.024273600319									0.11		2														
	1990	4	5	21	12	35.5	4	1	2194	7.5			"n"	"JAPAN"	"OKINAWA"	"NAHA"	26.217	127.667	2407.3603826951057									0.06		2														
	1990	4	5	21	12	35.5	4	1	2194	7.5			"n"	"JAPAN"	"SHIZUOKA"	"MINAMI-IZU"	34.617	138.883	2329.1970326315322									0.17		2														
	1990	4	5	21	12	35.5	4	1	2194	7.5			"n"	"JAPAN"	"SHIZUOKA"	"OMAEZAKI"	34.6083	138.2222	2353.951263209389									0.09		2														
	1990	4	5	21	12	35.5	4	1	2194	7.5			"n"	"JAPAN"	"SHIZUOKA"	"UCHIURA"	35.017	138.883	2369.7449752167868									0.04		2														
	1990	4	5	21	12	35.5	4	1	2194	7.5			"n"	"JAPAN"	"TOKYO"	"KAMINATO, HACHIJO ISLAND"	33.133	139.8	2144.3574152195274									0.15		2														
	1990	4	5	21	12	35.5	4	1	2194	7.5			"n"	"JAPAN"	"BONIN IS, TOKYO"	"MIYAKE ISLAND"	34.067	139.483	2251.140464489864									0.14		2														
	1990	4	5	21	12	35.5	4	1	2194	7.5			"n"	"JAPAN"	"TOKYO"	"YAENE, HACHIJO ISLAND"	33.1	139.767	2142.2259754946954									0.23		2														
	1990	4	5	21	12	35.5	4	1	2194	7.5			"n"	"JAPAN"	"WAKAYAMA"	"KUSHIMOTO"	33.467	135.783	2354.8477539584387									0.16		2														
	1990	4	5	21	12	35.5	4	1	2194	7.5			"n"	"JAPAN"	"WAKAYAMA"	"SHIRAHAMA"	33.683	135.383	2395.3324053320202									0.06		2														
	1990	4	5	21	12	35.5	4	1	2194	7.5			"n"	"JAPAN"	"WAKAYAMA"	"URAGAMI"	33.55	135.9	2356.6428925367513									0.1		2														
	1990	5					1	0	2195				"n"	"PHILIPPINES"		"CANIGUIN ISLAND"	9.993	125.281	340.354779719122									5		1														
	1990	6	20	21	0	9.9	3	3	5703	7.3			"n"	"IRAN"		"CHABOKSAR"	36.96689	50.58892	105.08402952284582									1		5														
	1990	6	20	21	0	9.9	3	3	5703	7.3			"y"	"IRAN"		"NAMAKABROOD"	36.69367	51.3135	172.40124949007154									1	10	5														
	1990	6	20	21	0	9.9	3	3	5703	7.3			"y"	"IRAN"		"RUDSAR"	37.12354	50.33305	84.25947803474624										500	5														
	1990	6	20	21	0	9.9	3	3	5703	7.3			"n"	"IRAN"		"KIASHAHR"	37.42988	49.96856	72.26606811917704									2	1000	5														
	1990	6	20	21	0	9.9	3	3	5703	7.3			"n"	"IRAN"		"JAFROOD"	37.45382	49.70346	61.02009383960884									1	40	5														
	1990	6	20	21	0	9.9	3	3	5703	7.3			"y"	"IRAN"		"HAVIGH"	38.1537	48.91313	139.85912142940293											5														
	1990	9	23	21	13	7.4	4	1	2196	6.5			"n"	"JAPAN"	"IZU-OSHIMA, TOKYO"	"OSHIMA"	34.7	139.4	173.65987439759718											2														
	1990	9	23	21	13	7.4	4	1	2196	6.5			"n"	"JAPAN"	"IZU-OSHIMA, TOKYO"	"KOZUSHIMA"	34.217	139.133	114.73762626347754									0.15		2														
	1990	9	23	21	13	7.4	4	1	2196	6.5			"n"	"JAPAN"	"TOKYO"	"OKADA"	34.783	139.383	181.5152951448559									0.06		2														
	1990	9	23	21	13	7.4	4	1	2196	6.5			"n"	"JAPAN"	"TOKYO"	"YAENE, HACHIJO ISLAND"	33.1	139.767	106.44659961663837									0.1		2														
	1990	12	13	0	24	25.7	4	1	2197	5.3			"n"	"ITALY"	"SICILY"	"AUGUSTA"	37.2167	15.2167	21.699310463908894																									
	1990	12	13	19	50	17.8	4	1	2198	6.3			"n"	"JAPAN"	"OKINAWA"	"ISHIGAKIKO"	24.333	124.167	267.10415794720825									0.02		2														
	1990	12	13	19	50	17.8	4	1	2198	6.3			"n"	"JAPAN"	"OKINAWA"	"MIYAKO ISLAND"	24.8	125.283	389.9604078814743									0.04		2														
	1991	1	4				1	0	2920				"n"	"GREECE"		"EVDHILOS, IKARIA ISLAND"	37.617	26.183	13.836412889693223											1														
	1991	2	9	16	18	58.3	4	1	2199	6.9			"n"	"SOLOMON ISLANDS"		"HONIARA, GUADALCANAL"	-9.429	159.955	105.2517425673426	9	16	37						0.02		2														
	1991	2	16	1	23	40.4	4	1	2200	5.7			"n"	"RUSSIA"	"KURIL ISLANDS"	"MALOKURIL'SKAYA BAY, SHIKOTAN"	43.867	146.817	758.9755778953106									0.1		2														
	1991	2	21	2	35	34	4	1	2201	6.7			"n"	"USA"	"AK"	"ADAK, SWEEPER COVE, AK"	51.863	-176.632	734.5882874917479									0.11		2														
	1991	2	21	2	35	34	4	1	2201	6.7			"n"	"USA"	"AK"	"UNALASKA, DUTCH HARBOR, AK"	53.883	-166.533	749.2517198089174									0.15		2														
	1991	4	22	21	56	51.8	4	1	2202	7.6			"n"	"PANAMA"		"ISLA BASTIMENTOS"	9.35	-82.21	101.74169984887946											5		"F"												
	1991	4	22	21	56	51.8	4	1	2202	7.6			"n"	"PANAMA"		"ISLA DE CARENERO"	9.34	-82.23	100.11731794713418					15					150	5		"F"								1		1		
	1991	4	22	21	56	51.8	4	1	2202	7.6			"n"	"PANAMA"		"PORTOBELO"	9.55	-79.617	379.64043682168005									0.6		1														
